name,region,lat,lon,contentid,image_url,tags,checkin_time,checkout_time,room_count,parking,facilities,detailed_keywords,keywords
뉴라온스테이,경상남도,35.17846752,128.1395409315,2804300,,"관광,숙박",,,,,,[],
뉴서울호텔,서울특별시,37.5679762959,126.9781960083,142740,,"관광,숙박",,,,,,[],
뉴스타트설악리조트[한국관광 품질인증/Korea Quality],강원특별자치도,38.1684962792,128.5171325821,658582,,"관광,숙박",,,,,,[],
뉴월드,강원특별자치도,37.4961773648,128.2436361227,139054,,"관광,숙박",,,,,,[],
뉴천지호텔,서울특별시,37.5658881006,127.003324333,142763,,"관광,숙박",,,,,,[],
늘송파크텔,제주특별자치도,33.4875921654,126.4831824807,824811,,"관광,숙박",,,,,,[],
늘푸른 펜션,강원특별자치도,38.1882151606,127.2868359485,563322,,"관광,숙박",,,,,,[],
능마루게스트하우스(Nungmaru Guesthouse),서울특별시,37.558783047,126.9852928439,2570238,,"관광,숙박",,,,,,[],
니어리스트(니어리스트 게스트하우스),전북특별자치도,35.8204274628,127.1468589489,2569116,,"관광,숙박",,,,,,[],
다가가다한옥,강원특별자치도,38.0967673294,127.7257151829,2531375,,"관광,숙박",,,,,,[],
다나하루(다나하루 게스트하우스),전북특별자치도,35.811786838,127.150258872,2571938,,"관광,숙박",,,,,,[],
다담한옥,울산광역시,35.5883742852,129.0598575408,2994636,,"관광,숙박",,,,,,[],
다모디(다모디펜션),경상북도,36.0519317884,129.5770045806,2570683,,"관광,숙박",,,,,,[],
다빈치모텔,강원특별자치도,37.6829822412,129.0419780047,1470072,,"관광,숙박",,,,,,[],
다솜채,광주광역시,35.1389709668,126.7976628846,2528122,,"관광,숙박",,,,,,[],
다숲펜션[한국관광 품질인증/Korea Quality],전북특별자치도,35.8993934347,127.7752121438,2652800,,"관광,숙박",,,,,,[],
다우리조텔[한국관광 품질인증/Korea Quality],강원특별자치도,37.7044625619,129.0148492225,1037300,,"관광,숙박",,,,,,[],
다이아모텔,전라남도,34.7396735106,127.7333017539,1144770,,"관광,숙박",,,,,,[],
다인리조트,제주특별자치도,33.4714751921,126.3512637615,660876,,"관광,숙박",,,,,,[],
다인빌펜션,경상남도,35.5211531119,129.0081694902,139905,,"관광,숙박",,,,,,[],
다인오세아노 호텔,제주특별자치도,33.4725306183,126.3504804724,2918447,,"관광,숙박",,,,,,[],
다자연 게스트하우스,서울특별시,37.5739508464,126.9918362628,2465524,,"관광,숙박",,,,,,[],
다차펜션,강원특별자치도,37.5606217551,128.3408865362,2760320,,"관광,숙박",,,,,,[],
다향소축,전라남도,34.578899862,126.7489142648,1870767,,"관광,숙박",,,,,,[],
다향펜션,경상남도,34.8671663312,128.4514802185,591320,,"관광,숙박",,,,,,[],
단양관광호텔,충청북도,36.9820885696,128.348144639,142985,,"관광,숙박",,,,,,[],
단양추억펜션,충청북도,37.0428882901,128.409412377,2571935,,"관광,숙박",,,,,,[],
단촌서원고택,충청북도,36.9295138086,128.3352223243,2594513,,"관광,숙박",,,,,,[],
달[한국관광 품질인증/Korea Quality],전북특별자치도,35.9860399047,126.7071910901,2652937,,"관광,숙박",,,,,,[],
달빛마을,강원특별자치도,37.237951469,128.82096141,899292,,"관광,숙박",,,,,,[],
달빛미소,전라남도,34.7405200884,126.717926959,2706641,,"관광,숙박",,,,,,[],
달빛이머무는집,경기도,37.4448527949,127.498943857,397919,,"관광,숙박",,,,,,[],
달빛한옥 수류화개,전라남도,34.7391480054,126.7170159613,2701356,,"관광,숙박",,,,,,[],
달빛한옥민박 별유풍경,전라남도,34.7402229174,126.7189990939,2570339,,"관광,숙박",,,,,,[],
달의 정원,경상남도,35.7900725493,128.0873319214,2595847,,"관광,숙박",,,,,,[],
담모라 호텔앤리조트,제주특별자치도,33.2497489991,126.3060420916,3076467,,"관광,숙박",,,,,,[],
담소정[한국관광 품질인증/Korea Quality],서울특별시,37.5813970676,126.9842978496,1870779,,"관광,숙박",,,,,,[],
담앤루리조트,제주특별자치도,33.2458850471,126.4515573305,719643,,"관광,숙박",,,,,,[],
담양 파라다이스 관광농원,전라남도,35.3499736731,127.0535043746,3006610,,"관광,숙박",,,,,,[],
당진시티호텔(CITY HOTEL),충청남도,36.8872687085,126.645625591,3083564,,"관광,숙박",,,,,,[],
당항포관광지 펜션,경상남도,35.0563858594,128.3986687125,2708664,,"관광,숙박",,,,,,[],
대관령그린필드펜션,강원특별자치도,37.7097473866,128.6943556966,2761650,,"관광,숙박",,,,,,[],
대관령로뎀나무,강원특별자치도,37.6305779804,128.6536978883,2761378,,"관광,숙박",,,,,,[],
대관령아름다운펜션,강원특별자치도,37.6640141399,128.7126082279,2761649,,"관광,숙박",,,,,,[],
대관령에델바이스펜션,강원특별자치도,37.6644057335,128.7111750118,2761023,,"관광,숙박",,,,,,[],
대관령옛길펜션-바이올렛,강원특별자치도,37.679440344,128.7234706665,2800978,,"관광,숙박",,,,,,[],
대관령옛길펜션-화이트,강원특별자치도,37.679440344,128.7234706665,2800979,,"관광,숙박",,,,,,[],
대관령하우스,강원특별자치도,37.6893506818,128.7427547368,2761180,,"관광,숙박",,,,,,[],
대구 메리어트 호텔,대구광역시,35.8753644169,128.6276707967,2721572,,"관광,숙박",,,,,,[],
대구 수성 더 아르코 호텔 라이온즈파크점,대구광역시,35.837111422,128.6823003874,3483254,,"관광,숙박",,,,,,[],
대구그랜드호텔,대구광역시,35.8576997042,128.6251881746,142884,,"관광,숙박",,,,,,[],
대궐파크,강원특별자치도,38.1895175764,128.5955053642,137326,,"관광,숙박",,,,,,[],
대명관광호텔,강원특별자치도,38.2397147156,127.4381205474,626378,,"관광,숙박",,,,,,[],
대박이하우스,강원특별자치도,37.5560773752,128.3165999753,2801445,,"관광,숙박",,,,,,[],
대부도 펜션시티,경기도,37.2365745437,126.5896489527,2530438,,"관광,숙박",,,,,,[],
대성 정담한옥,전북특별자치도,35.7967584787,127.1783262132,2695742,,"관광,숙박",,,,,,[],
대승한지마을한옥전통문화체험관,전북특별자치도,35.8540512032,127.2941671834,2047895,,"관광,숙박",,,,,,[],
대우모텔[한국관광 품질인증/Korea Quality],서울특별시,37.5627574515,126.9778489655,2593577,,"관광,숙박",,,,,,[],
대전라마다호텔,대전광역시,36.3532395885,127.3447160004,2913368,,"관광,숙박",,,,,,[],
대천리조텔,충청남도,36.3118132339,126.5152942843,2770515,,"관광,숙박",,,,,,[],
댕댕별숲,경기도,37.5264983788,127.6224386348,3346822,,"관광,숙박",,,,,,[],
더 레드 하우스,강원특별자치도,38.1696183575,128.516454831,2042125,,"관광,숙박",,,,,,[],
더 마크 호텔,충청북도,36.6256848648,127.4286732595,2905374,,"관광,숙박",,,,,,[],
더 세리 리조트,제주특별자치도,33.2470442084,126.5120270623,2531355,,"관광,숙박",,,,,,[],
더 스테이호텔,경기도,37.8319693258,127.5187446955,1871302,,"관광,숙박",,,,,,[],
더 케이 호텔 경주,경상북도,35.8396308748,129.2917023695,143006,,"관광,숙박",,,,,,[],
더 휴,강원특별자치도,37.6372712595,128.3429618269,2801433,,"관광,숙박",,,,,,[],
더낙산호텔,강원특별자치도,38.1198458197,128.6312015196,3082568,,"관광,숙박",,,,,,[],
더리버사이드 호텔,서울특별시,37.5187882827,127.0180965434,984650,,"관광,숙박",,,,,,[],
더마루,강원특별자치도,37.6714188107,128.7111331341,2757748,,"관광,숙박",,,,,,[],
더메이 포레스트빌,서울특별시,37.5624163549,127.0073907279,2576342,,"관광,숙박",,,,,,[],
더메이하우스,서울특별시,37.5679474641,126.9191652788,2569138,,"관광,숙박",,,,,,[],
더메이호텔,전북특별자치도,35.8598887519,127.0957069152,2783770,,"관광,숙박",,,,,,[],
더베이스,충청북도,36.9590806079,127.9268136349,142839,,"관광,숙박",,,,,,[],
더뷰티호텔,강원특별자치도,37.7615120471,128.8995078373,2595938,,"관광,숙박",,,,,,[],
더블루힐 주문진,강원특별자치도,37.9037245526,128.8183135301,3089090,,"관광,숙박",,,,,,[],
더블유펜션[한국관광 품질인증/Korea Quality],강원특별자치도,37.2913296315,129.3001141884,2950340,,"관광,숙박",,,,,,[],
더블트리 바이 힐튼 서울 판교,경기도,37.3803753356,127.104350943,3339599,,"관광,숙박",,,,,,[],
더블트리 바이 힐튼 서울 판교 레지던스,경기도,37.3803753356,127.104350943,3341885,,"관광,숙박",,,,,,[],
더블힐링펜션,전북특별자치도,35.6677507252,126.5161746257,2570435,,"관광,숙박",,,,,,[],
더쉼팡스파앤풀빌라,제주특별자치도,33.3121805593,126.8037086578,2751860,,"관광,숙박",,,,,,[],
더스테이센추리호텔,제주특별자치도,33.4848968405,126.4089334423,3090896,,"관광,숙박",,,,,,[],
더스트림 펜션,경상북도,36.3933621979,129.4144977328,2015506,,"관광,숙박",,,,,,[],
더앤리조트,강원특별자치도,37.9435939963,128.7703943992,3469367,,"관광,숙박",,,,,,[],
더엠모텔,부산광역시,35.1553518905,129.124827755,706836,,"관광,숙박",,,,,,[],
더위트도고(더위트도고콘도),충청남도,36.7612263701,126.8881931869,2769724,,"관광,숙박",,,,,,[],
더잭슨나인스호텔,강원특별자치도,37.8738097495,127.7141506657,2804265,,"관광,숙박",,,,,,[],
더케이설악산가족호텔,강원특별자치도,38.1664916893,128.5549097685,136077,,"관광,숙박",,,,,,[],
더파크 게스트하우스(The Park Guesthouse),부산광역시,35.1548434836,129.1177811592,2531399,,"관광,숙박",,,,,,[],
더퍼스트스테이 호텔,서울특별시,37.5596969407,126.8362119654,2528110,,"관광,숙박",,,,,,[],
더퍼피즈블루오션,강원특별자치도,38.1420178776,128.6124858594,2913633,,"관광,숙박",,,,,,[],
더펫텔프리미엄스위트,부산광역시,35.1592408683,129.1531418525,2754601,,"관광,숙박",,,,,,[],
더한옥&스파,대구광역시,35.8730750953,128.5901741636,2384350,,"관광,숙박",,,,,,[],
더홍씨호텔 강릉,강원특별자치도,37.7654611398,128.8763847983,3083920,,"관광,숙박",,,,,,[],
더화이트호텔,강원특별자치도,37.5764559003,128.3337978129,2759294,,"관광,숙박",,,,,,[],
더휴식 고요37호텔 오산점,경기도,37.1453880311,127.0697301124,3485310,,"관광,숙박",,,,,,[],
더휴식 누베르 서울 이태원점,서울특별시,37.5343166442,126.9963480845,3483874,,"관광,숙박",,,,,,[],
더휴식 심도 호텔 앤 스파 신림역점,서울특별시,37.4849767581,126.9309248799,3485369,,"관광,숙박",,,,,,[],
더휴식 심작호텔 동탄점,경기도,37.2181103345,127.0786744954,3483559,,"관광,숙박",,,,,,[],
더휴식 아늑 워커스 안산점,경기도,37.3097209861,126.8687937702,3483847,,"관광,숙박",,,,,,[],
더휴식 아늑료칸호텔 파주금촌점,경기도,37.7607835685,126.7760478947,3485238,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 구리점,경기도,37.5978618519,127.1402053982,3485420,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 수원 인계점,경기도,37.2668148935,127.0274888877,3483793,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 신촌점,서울특별시,37.5566685829,126.9394887448,3483920,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 오산점,경기도,37.1460157673,127.0714966018,3484668,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 월곶점,경기도,37.3906815526,126.7410170333,3483480,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 인천 부평점,인천광역시,37.4920556421,126.7270738152,3483444,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 인천구월점,인천광역시,37.4524625835,126.7023993906,3483655,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 일산탄현점,경기도,37.69210799,126.7621733286,3485478,,"관광,숙박",,,,,,[],
더휴식 아늑호텔 홍대점,서울특별시,37.5556128081,126.9203877378,3485523,,"관광,숙박",,,,,,[],
더휴식 크로와상호텔 구리점,경기도,37.5978617912,127.1368445936,3483408,,"관광,숙박",,,,,,[],
더히든풀빌라,경상북도,35.862266732,129.2665205958,3486975,,"관광,숙박",,,,,,[],
덕구온천호텔&콘도,경상북도,37.0790592288,129.2842331949,142962,,"관광,숙박",,,,,,[],
덕동댁,경상북도,35.6668362609,128.2279478614,1870849,,"관광,숙박",,,,,,[],
덕선재[한국관광 품질인증/Korea Quality],서울특별시,37.6403644085,126.939608586,2695752,,"관광,숙박",,,,,,[],
데네브펜션,충청남도,36.6783559141,126.2776394664,138502,,"관광,숙박",,,,,,[],
데이나이스호텔,충청남도,36.3125908818,126.512925033,2594495,,"관광,숙박",,,,,,[],
데이즈호텔 앤 스위트 인천에어포트,인천광역시,37.4934818752,126.4912730778,2594928,,"관광,숙박",,,,,,[],
데이지풀빌라,경기도,37.2312119051,126.6255402784,3417153,,"관광,숙박",,,,,,[],
도고 글로리콘도,충청남도,36.7654231248,126.8890846592,136118,,"관광,숙박",,,,,,[],
도그밀리(DOGMILY),강원특별자치도,37.4781855533,128.2729367936,2801593,,"관광,숙박",,,,,,[],
도원,전북특별자치도,35.8078483941,127.1500923233,2574225,,"관광,숙박",,,,,,[],
도원펜션,강원특별자치도,37.439346746,128.6255423231,625851,,"관광,숙박",,,,,,[],
도자기펜션,인천광역시,37.2680712064,126.4486470408,696845,,"관광,숙박",,,,,,[],
도정서원[한국관광 품질인증/Korea Quality],경상북도,36.6503212085,128.5058485043,2637776,,"관광,숙박",,,,,,[],
돈막골펜션,강원특별자치도,37.3761089277,128.4447854699,2759968,,"관광,숙박",,,,,,[],
돌배나무세그루,강원특별자치도,37.6016731609,128.3723852403,2801405,,"관광,숙박",,,,,,[],
돌핀스모텔,경상북도,36.0538166295,129.3769442922,609076,,"관광,숙박",,,,,,[],
동강빌리지,강원특별자치도,37.2005581189,128.5073211811,138384,,"관광,숙박",,,,,,[],
동구박펜션(동구박 관광펜션),경기도,37.1469538171,127.3403500267,2569755,,"관광,숙박",,,,,,[],
동국대학교 만해마을,강원특별자치도,38.1859431442,128.3161336509,3044530,,"관광,숙박",,,,,,[],
동궁 유스호스텔,경상북도,35.7841766353,129.324228882,397639,,"관광,숙박",,,,,,[],
동근재(同根齋),경상북도,36.5680099083,128.7346194314,2570440,,"관광,숙박",,,,,,[],
동락원,전북특별자치도,35.8168613026,127.1526585258,2595021,,"관광,숙박",,,,,,[],
동림하녹[한국관광 품질인증/Korea Quality],경상북도,36.5595298712,128.710788459,2950935,,"관광,숙박",,,,,,[],
동미산펜션,경기도,37.1618559294,126.6185122607,2626608,,"관광,숙박",,,,,,[],
동박생이,제주특별자치도,33.5584753917,126.7927872971,2358196,,"관광,숙박",,,,,,[],
동방모텔,강원특별자치도,37.1838537389,128.4678807683,622333,,"관광,숙박",,,,,,[],
동아호텔,강원특별자치도,37.1762034265,128.986826216,3044531,,"관광,숙박",,,,,,[],
동쪽바다프리미엄하우스(카페앤라씨),강원특별자치도,37.5584730968,129.1179250382,2913716,,"관광,숙박",,,,,,[],
동학사 발리모텔,충청남도,36.3670919426,127.2533654689,2373162,,"관광,숙박",,,,,,[],
동해 글로리아펜션,강원특별자치도,37.5914826072,129.0887294151,2913714,,"관광,숙박",,,,,,[],
동해 스테이,강원특별자치도,37.5208941211,129.1192260813,3049910,,"관광,숙박",,,,,,[],
동해망상해변한옥촌,강원특별자치도,37.6004758135,129.0784856123,2711374,,"관광,숙박",,,,,,[],
동해한옥 동안재,강원특별자치도,37.528245844,129.1086184721,2595489,,"관광,숙박",,,,,,[],
동화킴스관광호텔,서울특별시,37.6095047467,126.9751367762,143005,,"관광,숙박",,,,,,[],
두리 게스트 하우스(두리 게스트하우스),서울특별시,37.5916412712,127.0371538525,2569926,,"관광,숙박",,,,,,[],
두바이호텔,광주광역시,35.1541368479,126.8527548561,2595647,,"관광,숙박",,,,,,[],
두산민박,강원특별자치도,37.6434302338,128.5592143471,2800349,,"관광,숙박",,,,,,[],
두호텔 [한국관광 품질인증/Korea Quality],강원특별자치도,38.1966081465,128.5815591871,2950412,,"관광,숙박",,,,,,[],
둥지민박,강원특별자치도,37.7152976898,128.5993224317,2800543,,"관광,숙박",,,,,,[],
둥지펜션,경기도,37.5911088377,127.3897245573,943142,,"관광,숙박",,,,,,[],
둥지황토펜션,경기도,37.1386072672,127.3241683915,983626,,"관광,숙박",,,,,,[],
드래곤밸리 호텔,강원특별자치도,37.6509516248,128.705523154,142814,,"관광,숙박",,,,,,[],
드레피인풀빌라,경상남도,34.886189268,128.4551321768,2987248,,"관광,숙박",,,,,,[],
드림파크모텔,강원특별자치도,38.1874013615,127.2865526651,626425,,"관광,숙박",,,,,,[],
드림힐펜션,강원특별자치도,37.2118978554,128.4743682457,622580,,"관광,숙박",,,,,,[],
들꽃나라펜션,강원특별자치도,37.9324656329,128.3858573274,139171,,"관광,숙박",,,,,,[],
등대게스트하우스,전라남도,34.790192344,126.3848412502,2592543,,"관광,숙박",,,,,,[],
등대비치 레지던스 호텔[한국관광 품질인증/Korea Quality],강원특별자치도,38.2146230046,128.5963739446,2907253,,"관광,숙박",,,,,,[],
디 엠프레스 호텔,대전광역시,36.3569839334,127.3632670174,2392995,,"관광,숙박",,,,,,[],
디바인호텔,광주광역시,35.1402867746,126.9203158958,3044532,,"관광,숙박",,,,,,[],
디아넥스호텔,제주특별자치도,33.3030666935,126.3926444971,3031466,,"관광,숙박",,,,,,[],
디아크리조트,전라남도,34.7018115021,127.7575505957,2621426,,"관광,숙박",,,,,,[],
